,article_id,image_file_path_x,is_rgb_x,max_ratio_x,num_high_ratios_x,proportion_high_ratio_pixels_x,mean_delta_x,euclidean_distance_metric_x,image_file_path_y,is_rgb_y,max_ratio_y,num_high_ratios_y,proportion_high_ratio_pixels_y,mean_delta_y,euclidean_distance_metric_y
308,39028,Images/39028/elife-39028-fig4-v2.jpg,1,22.32132118444203,36.0,0.0131914893617021,0.022052119138,9.486832980505138,Images/39028/elife-39028-fig7-v2.jpg,1,5.899705089482988,1.0,0.00013812154696132598,0.0919077742365682,251.03187048659777
309,39028,Images/39028/elife-39028-fig4-v2.jpg,1,22.32132118444203,36.0,0.0131914893617021,0.022052119138,9.486832980505138,Images/39028/elife-39028-fig6-v2.jpg,1,6.232443637409992,2.0,0.0161623931623931,0.0243420672601589,55.94640292279746
310,39028,Images/39028/elife-39028-fig2-v2.jpg,1,16.702041905438392,39.0,0.0822916666666666,0.088443300510139,3.5,Images/39028/elife-39028-fig7-v2.jpg,1,5.899705089482988,1.0,0.00013812154696132598,0.0919077742365682,251.03187048659777
311,39028,Images/39028/elife-39028-fig2-v2.jpg,1,16.702041905438392,39.0,0.0822916666666666,0.088443300510139,3.5,Images/39028/elife-39028-fig6-v2.jpg,1,6.232443637409992,2.0,0.0161623931623931,0.0243420672601589,55.94640292279746
312,33065,Images/33065/elife-33065-fig1-v1.jpg,1,34.44003737311112,57.0,0.0352973977695167,0.109753119045544,13.152946437965904,Images/33065/elife-33065-fig3-v1.jpg,1,10.403345248957732,207.0,0.1880555555555555,0.099127794724261,13.0
313,1085,Images/01085/elife-01085-fig11-v1.jpg,1,30.66304613613745,67.0,0.0170062753783684,0.0154360068273577,9.353188718899013,Images/01085/elife-01085-fig21-v1.jpg,1,8.589329495694654,1.0,0.0016101055806938,0.0198519490734352,67.54257916307313
314,1085,Images/01085/elife-01085-fig11-v1.jpg,1,30.66304613613745,67.0,0.0170062753783684,0.0154360068273577,9.353188718899013,Images/01085/elife-01085-fig13-v1.jpg,1,10.588863379849998,21.0,0.0252066115702479,0.0111218586368548,13.0
315,12167,Images/12167/elife-12167-fig4-v2.jpg,1,20.15303194383313,24.0,0.0253191489361702,0.0312276552996867,20.60339420503115,Images/12167/elife-12167-fig5-v2.jpg,1,9.575320661317424,37.0,0.081828231292517,0.0279883342063923,18.788294228055936
316,61413,Images/61413/elife-61413-fig8-v1.jpg,1,48.59917628306434,114.0,0.0911210762331838,0.1145663060123218,8.602325267042627,Images/61413/elife-61413-fig2-v1.jpg,1,10.445891422406625,74.0,0.0370810313075506,0.057228754190231,17.46424919657298
317,32481,Images/32481/elife-32481-fig4-v2.jpg,1,45.687894041847024,41.0,0.0419160104986876,0.0709289838161596,27.018512172212592,Images/32481/elife-32481-fig6-v2.jpg,1,14.88799828201648,197.0,0.2207328244274809,0.0233861213152226,16.62469167228842
318,24779,Images/24779/elife-24779-fig5-v4.jpg,1,22.16581223071832,23.0,0.0110082304526748,0.0208392494987522,7.694507207732848,Images/24779/elife-24779-fig2-v3.jpg,1,9.248222516035568,23.0,0.0229145299145299,0.0363090541575848,22.09072203437452
319,39813,Images/39813/elife-39813-fig1-v2.jpg,1,99.45659504949656,171.0,0.0665217391304347,0.0982488964239432,10.264820374673157,Images/39813/elife-39813-fig1-v3.jpg,1,10.866300846768793,139.0,0.065273132664437,0.0876034935319894,10.770329614269007
320,47613,Images/47613/elife-47613-fig5-v1.jpg,1,96.24274409431116,106.0,0.0710174639331814,0.0278870892244219,12.0,Images/47613/elife-47613-fig8-v1.jpg,1,10.223849111267342,82.0,0.1044,0.0477150516646572,3.0
321,13764,Images/13764/elife-13764-fig8-v1.jpg,1,57.57591222653206,476.0,0.1836533333333333,0.1311732206581511,11.04536101718726,Images/13764/elife-13764-fig3-v2.jpg,1,11.077170705625662,59.0,0.0770833333333333,0.1127932438389738,13.92838827718412
322,13764,Images/13764/elife-13764-fig8-v1.jpg,1,57.57591222653206,476.0,0.1836533333333333,0.1311732206581511,11.04536101718726,Images/13764/elife-13764-fig2-v2.jpg,1,11.026968051558184,48.0,0.0261938534278959,0.042123012611077,22.896222096777333
323,16472,Images/16472/elife-16472-fig1-v1.jpg,1,28.76754554046116,51.0,0.0489488840892728,0.049203564289662,14.212670403551895,Images/16472/elife-16472-fig5-v1.jpg,1,9.83399498450274,14.0,0.0223102310231023,0.0716016004317465,23.21916253957112
324,46054,Images/46054/elife-46054-fig2-v2.jpg,1,14.638281598024449,54.0,0.0456679151061173,0.0187355153753816,6.324555320336759,Images/46054/elife-46054-fig5-v2.jpg,1,11.411737881735087,31.0,0.015013440860215,0.0281170154898656,12.541522986797286
325,51412,Images/51412/elife-51412-fig14-v1.jpg,1,34.034413774977395,104.0,0.1166089466089466,0.1022184440856725,16.492422502470642,Images/51412/elife-51412-fig9-v1.jpg,1,11.764159442917816,103.0,0.1138050314465408,0.0908512593640937,10.908326913195983
326,40325,Images/40325/elife-40325-fig7-v2.jpg,1,56.357413775862746,102.0,0.046517094017094,0.0416148156938931,3.5,Images/40325/elife-40325-fig11-v2.jpg,1,11.361103364522258,54.0,0.10101246105919,0.0212107569085127,19.72308292331602
327,50294,Images/50294/elife-50294-fig5-v2.jpg,1,17.600775141680042,26.0,0.0016734693877551,0.0121793059473905,22.80350850198276,Images/50294/elife-50294-fig2-v2.jpg,1,10.673795255880233,80.0,0.1551062091503268,0.2169282868919501,30.00833101980363
328,14692,Images/14692/elife-14692-fig5-v4.jpg,1,37.03095296138073,18.0,0.0521523809523809,0.0103148373126457,9.219544457292889,Images/14692/elife-14692-fig1-v4.jpg,1,8.778530421631759,7.0,0.0127522935779816,0.0181570011011375,27.85677655436824
329,14692,Images/14692/elife-14692-fig5-v4.jpg,1,37.03095296138073,18.0,0.0521523809523809,0.0103148373126457,9.219544457292889,Images/14692/elife-14692-fig4-v4.jpg,1,10.779205484854849,41.0,0.0667616334283,0.0287631142575499,12.206555615733702
330,36456,Images/36456/elife-36456-fig6-v2.jpg,1,13.139734874071438,16.0,0.0036529680365296,0.0213949210431214,26.83281572999748,Images/36456/elife-36456-fig4-v2.jpg,1,11.255053916255084,106.0,0.1445608465608465,0.0338061996293557,10.770329614269007
331,39723,Images/39723/elife-39723-fig4-v2.jpg,1,53.927321346319786,121.0,0.0709366391184573,0.0312460529791324,8.0,Images/39723/elife-39723-fig8-v3.jpg,1,20.664900037301432,62.0,0.0686507936507936,0.0585027427520095,7.280109889280518
332,39723,Images/39723/elife-39723-fig5-v2.jpg,1,29.309580140484407,25.0,0.0088541666666666,0.0283165816411039,8.076473218982953,Images/39723/elife-39723-fig8-v3.jpg,1,20.664900037301432,62.0,0.0686507936507936,0.0585027427520095,7.280109889280518
333,1308,Images/01308/elife-01308-fig7-v1.jpg,1,22.47543985473182,98.0,0.2022769953051643,0.0346191766925306,16.1245154965971,Images/01308/elife-01308-fig2-v1.jpg,1,12.06500751781191,168.0,0.1432644628099173,0.0822164368246455,13.483396543794708
334,41444,Images/41444/elife-41444-fig6-v2.jpg,1,37.96495759150058,49.0,0.0741142857142857,0.1635673045329431,12.5,Images/41444/elife-41444-fig1-v2.jpg,1,8.56120499933232,8.0,0.0057606837606837,0.1406924244534893,8.5
335,50617,Images/50617/elife-50617-fig2-v2.jpg,1,57.269652985001294,52.0,0.03,0.018020387171786,21.095023109728988,Images/50617/elife-50617-fig9-v2.jpg,1,9.444758842421535,74.0,0.0469809203142536,0.0622271776103608,19.104686356149276
336,9017,Images/09017/elife-09017-fig4-v2.jpg,1,149.59855144824292,71.0,0.0430128205128205,0.1878203908604443,6.4031242374328485,Images/09017/elife-09017-fig5-v2.jpg,1,10.61152122896211,85.0,0.0399920255183413,0.1398688892990573,19.313207915827967
337,46188,Images/46188/elife-46188-fig8-v2.jpg,1,16.310038746181487,101.0,0.0492991452991453,0.0582980040284545,12.903124237432849,Images/46188/elife-46188-fig7-v2.jpg,1,10.950936390443491,205.0,0.0533333333333333,0.030497133453123,7.141085181396727
338,46710,Images/46710/elife-46710-fig3-v2.jpg,1,33.76256094523035,82.0,0.0855864978902953,0.0675944232272132,18.027756377319943,Images/46710/elife-46710-fig2-v3.jpg,1,11.05183159820121,174.0,0.2000970319634703,0.0619146746769797,31.77262875633929
339,46313,Images/46313/elife-46313-fig2-v3.jpg,1,41.880880244379576,106.0,0.1132414369256474,0.0781906579241686,19.209372712298546,Images/46313/elife-46313-fig7-v5.jpg,1,12.85372445844255,104.0,0.018579756226815,0.1166033847748424,9.433981132056603
340,50401,Images/50401/elife-50401-fig5-v2.jpg,1,21.839660988301727,46.0,0.0271698113207547,0.0331616021965665,30.7862048444121,Images/50401/elife-50401-fig3-v2.jpg,1,10.801149090821845,160.0,0.0046334716459197,0.0089372779546262,7.772049888814824
341,6505,Images/06505/elife-06505-fig5-v2.jpg,0,,,,,,Images/06505/elife-06505-fig10-v2.jpg,0,,,,,
342,6505,Images/06505/elife-06505-fig5-v2.jpg,0,,,,,,Images/06505/elife-06505-fig8-v2.jpg,1,5.9385243984040015,2.0,0.0009293394777265744,0.0299511487438725,7.0
343,61722,Images/61722/elife-61722-fig2-v1.jpg,1,13.834566131350911,21.0,0.0728781793842034,0.0253078745161675,16.1245154965971,Images/61722/elife-61722-fig5-v2.jpg,1,10.936964054124484,98.0,0.0331518624641833,0.0458456648416831,15.811388300841896
344,61722,Images/61722/elife-61722-fig2-v1.jpg,1,13.834566131350911,21.0,0.0728781793842034,0.0253078745161675,16.1245154965971,Images/61722/elife-61722-fig4-v2.jpg,1,10.993753345378954,36.0,0.0659075907590759,0.0270217087568931,7.243416490252569
345,53798,Images/53798/elife-53798-fig8-v1.jpg,1,59.409524466256414,171.0,0.0464019532253919,0.0922950589578744,45.07374005464412,Images/53798/elife-53798-fig4-v1.jpg,1,11.271126454146192,61.0,0.2573692810457516,0.08646971341035,60.63827174318213
