image_file_path	article_id	is_rgb	max_ratio	num_high_ratios	proportion_high_ratio_pixels	mean_delta	euclidean_distance_metric	firstPart	secondPart	Conclusion
elife-38314-fig10-v2	38314	1.0	6.268657742230493	3.0	0.0026063829787234	0.0267195955013361	40.311288741492746	Images	38314	0.0
elife-38314-fig13-v2	38314	1.0	10.205964559124352	30.0	0.0232418952618453	0.1336842800255193	28.434133056879787	Images	38314	0.0
elife-38319-fig4-v2	38319	1.0	9.62409400510486	16.0	0.0357838283828382	0.1166484431837098	21.059409575678817	Images	38319	0.0
elife-38327-fig1-v2	38327	1.0	10.339712576317968	121.0	0.0319298245614035	0.0628899698539434	5.0	Images	38327	0.0
elife-38327-fig4-v2	38327	1.0	11.053977292627884	142.0	0.0490034364261168	0.0590947270004195	5.608058350989902	Images	38327	3.0
elife-38346-fig4-v2	38346	1.0	20.54942219901926	186.0	0.0916584564860426	0.2146010691554981	8.0	Images	38346	0.0
elife-38358-fig6-v2	38358	1.0	10.234272817190384	46.0	0.0088679245283018	0.0843442388257345	11.04536101718726	Images	38358	0.0
elife-38362-fig1-v3	38362	1.0	10.897417641522123	37.0	0.0237931034482758	0.0622415648191133	21.93171219946131	Images	38362	0.0
elife-38371-fig12-v1	38371	1.0	10.371231169782318	33.0	0.0127960716348931	0.0196230265103618	5.0	Images	38371	0.0
elife-38446-fig1-v2	38446	1.0	10.643343047407775	23.0	0.0162414578587699	0.0565842304019871	25.0	Images	38446	0.0
elife-38446-fig5-v2	38446	1.0	18.813517841754727	15.0	0.0055659203980099	0.0286770019195319	32.03879911752502	Images	38446	0.0
elife-38446-fig7-v2	38446	1.0	12.600915983090983	38.0	0.0259839357429718	0.0358121446462125	7.5	Images	38446	0.0
elife-38461-fig2-v1	38461	1.0	9.87660703094207	32.0	0.066699107866991	0.0505186289917793	30.066592756745816	Images	38461	0.0
elife-38465-fig2-v3	38465	1.0	7.494840469696203	6.0	0.0102503912363067	0.0243542129620779	15.394256109366886	Images	38465	0.0
elife-38465-fig3-v2	38465	1.0	10.463334439886594	121.0	0.0447940074906367	0.0746182461946669	6.516379626418065	Images	38465	0.0
elife-38465-fig9-v2	38465	1.0	7.634772984284246	3.0	0.0035199004975124	0.0257639440314092	31.38470965295043	Images	38465	0.0
elife-38497-fig6-v2	38497	1.0	11.416406158892451	111.0	0.0291228070175438	0.0445469996962446	3.2169892001050897	Images	38497	3.0
elife-38506-fig3-v2	38506	1.0	13.359572623558758	157.0	0.0531578947368421	0.0760141522061858	13.892443989449804	Images	38506	0.0
elife-38517-fig4-v2	38517	1.0	8.313784657676383	4.0	0.0003574397339983375	0.0066265764770163	1.0	Images	38517	0.0
elife-38519-fig7-v2	38519	1.0	10.878150296549522	131.0	0.2315568862275449	0.0677903081230524	29.8328677803526	Images	38519	3.0
elife-38529-fig3-v2	38529	1.0	9.057349832407048	16.0	0.0021691176470588	0.016896980044166	22.825424421026653	Images	38529	0.0
elife-38635-fig1-v2	38635	1.0	12.337337621666697	41.0	0.0173708920187793	0.0389261263405849	16.55294535724685	Images	38635	0.0
elife-38635-fig3-v2	38635	1.0	9.658775786561613	11.0	0.0038939393939393	0.0666019505875143	16.652121992688897	Images	38635	0.0
elife-38744-fig4-v3	38744	1.0	8.76178265517294	5.0	0.0022222222222222	0.0583410644444378	29.017256745925536	Images	38744	0.0
elife-38771-fig1-v1	38771	1.0	11.37354175926143	135.0	0.0109259259259259	0.0417660317816628	13.246014428739503	Images	38771	0.0
elife-38771-fig6-v1	38771	1.0	10.124313306594672	62.0	0.0141666666666666	0.023750725129107	7.071067811865476	Images	38771	0.0
elife-38795-fig8-v2	38795	1.0	11.824537664866044	11.0	0.0225431425976385	0.0385564975295789	50.69516742254631	Images	38795	0.0
elife-38818-fig6-v2	38818	1.0	10.984778621346626	36.0	0.0285648148148148	0.0551704442856931	5.0	Images	38818	3.0
elife-38827-fig4-v1	38827	1.0	6.392940215666729	3.0	0.0064539007092198	0.0194213737945964	24.728507438368418	Images	38827	0.0
elife-38827-fig8-v2	38827	1.0	11.100925575227926	241.0	0.3883848797250859	0.1116563890708347	31.827660925679098	Images	38827	0.0
elife-38841-fig6-v2	38841	1.0	6.352380969499295	9.0	0.0030094043887147	0.0154467368662851	82.92424980203597	Images	38841	0.0
elife-38846-fig9-v2	38846	1.0	10.976795398388106	51.0	0.0540885984023238	0.0462281940386887	24.73863375370596	Images	38846	0.0
elife-38856-fig7-v1	38856	1.0	11.693603602318074	211.0	0.0809034267912772	0.0924965098737911	12.649110640673518	Images	38856	1.0
elife-38869-fig4-v2	38869	0.0						Images	38869	0.0
elife-38880-fig1-v2	38880	1.0	11.799124591715366	134.0	0.0608349900596421	0.1497399545264138	14.15732454565288	Images	38880	0.0
elife-38888-fig3-v3	38888	1.0	10.98899976903414	83.0	0.1126945412311266	0.0581791151535344	17.46424919657298	Images	38888	3.0
elife-38888-fig4-v3	38888	1.0	10.653207064309292	118.0	0.0475974025974026	0.0752809882695122	44.29446918070021	Images	38888	0.0
elife-38911-fig4-v2	38911	1.0	18.051160753584483	14.0	0.0799496855345912	0.0404307772161648	27.586228448267445	Images	38911	0.0
elife-38911-fig5-v2	38911	1.0	8.692496117271322	8.0	0.0313227513227513	0.0336723526495966	14.866068747318506	Images	38911	0.0
elife-38935-fig1-v2	38935	1.0	9.841950072856086	41.0	0.0304581358609794	0.0584594087165055	17.204650534085253	Images	38935	0.0
elife-38968-fig5-v3	38968	1.0	10.94991911437566	176.0	0.0710279001468428	0.0343920605171472	4.621320343559642	Images	38968	3.0
elife-38970-fig2-v2	38970	1.0	11.024658268053592	35.0	0.0733566978193146	0.0575423481936008	22.282141543086208	Images	38970	0.0
elife-38981-fig4-v2	38981	0.0						Images	38981	0.0
elife-38986-fig1-v3	38986	1.0	11.10453557915326	2.0	0.0008277404921700224	0.0357002037827562	12.963201817263624	Images	38986	0.0
elife-39016-fig3-v2	39016	1.0	10.25134849642042	200.0	0.1305128205128205	0.060183985467952	24.73863375370596	Images	39016	3.0
elife-39016-fig7-v2	39016	1.0	33.99034003588146	316.0	0.2098635976129582	0.0882604716053091	8.54400374531753	Images	39016	3.0
elife-39023-fig8-v1	39023	1.0	8.930253818107504	1.0	0.0183586626139817	0.1131978506948879	31.827660925679098	Images	39023	0.0
elife-39028-fig2-v2	39028	1.0	17.876147858483407	38.0	0.0256696428571428	0.0789253690448821	3.5	Images	39028	0.0
elife-39028-fig4-v2	39028	1.0	9.26558340685217	22.0	0.0065011820330969	0.0201234611916068	11.180339887498947	Images	39028	0.0
elife-39028-fig6-v2	39028	1.0	6.232443637409992	2.0	0.0161623931623931	0.0243420672601589	55.94640292279746	Images	39028	0.0
elife-39028-fig7-v2	39028	1.0	5.899705089482988	1.0	0.00013812154696132598	0.0919077742365682	251.03187048659777	Images	39028	0.0
elife-39065-fig2-v2	39065	1.0	10.875056783927583	196.0	0.3492699724517906	0.1152319411053823	15.132745950421556	Images	39065	0.0
elife-39088-fig2-v2	39088	1.0	10.556015385929667	50.0	0.05924617196702	0.0663708960708912	23.43074902771996	Images	39088	1.0
elife-39111-fig2-v2	39111	1.0	10.169171567358836	65.0	0.0468027210884353	0.0324972924048387	12.16552506059644	Images	39111	0.0
elife-39123-fig2-v1	39123	1.0	10.838840709234043	51.0	0.0152439024390243	0.0212459639820179	7.019202405202649	Images	39123	0.0
elife-39140-fig4-v2	39140	1.0	9.520706713076509	6.0	0.0026299694189602	0.153854337506778	31.016397486117896	Images	39140	0.0
elife-39159-fig3-v2	39159	1.0	10.587084864376472	74.0	0.1808484848484848	0.056938971715667	21.840329667841555	Images	39159	0.0
elife-39159-fig6-v3	39159	1.0	9.85808327689738	29.0	0.0155078683834048	0.0264142618295468	25.009996003196804	Images	39159	3.0
elife-39188-fig2-v2	39188	1.0	8.816822943485098	10.0	0.0059417199715707	0.095580137595658	29.154759474226505	Images	39188	0.0
elife-39249-fig3-v2	39249	1.0	12.344897144210815	737.0	0.2022712643678161	0.0968133194817339	15.132745950421556	Images	39249	3.0
elife-39270-fig8-v2	39270	1.0	10.507557888434002	32.0	0.0402140672782874	0.0342355441869108	6.576915171081847	Images	39270	0.0
elife-39273-fig2-v4	39273	1.0	11.876460691710683	123.0	0.2188104575163398	0.0821090421357168	19.4164878389476	Images	39273	3.0
elife-39300-fig1-v2	39300	1.0	11.002353574583232	291.0	0.227835875090777	0.0963344876326366	18.027756377319943	Images	39300	0.0
elife-39300-fig5-v2	39300	1.0	5.658075581270111	1.0	0.0002032520325203252	0.0382376495360777	14.177403013641424	Images	39300	0.0
elife-39304-fig7-v1	39304	1.0	6.061161681552512	2.0	0.00042857142857142855	0.0588477691770101	10.63014581273465	Images	39304	0.0
elife-39380-fig3-v1	39380	1.0	9.996674244302003	59.0	0.0084051036682615	0.0418495799197998	12.427689149032544	Images	39380	0.0
elife-39393-fig6-v3	39393	1.0	10.852813884356248	31.0	0.01917502787068	0.0413342356209782	15.3387285240802	Images	39393	0.0
elife-39399-fig2-v2	39399	1.0	11.443580392396806	54.0	0.0304232804232804	0.0427142400979228	5.0	Images	39399	0.0
elife-39427-fig2-v3	39427	1.0	6.161604571219394	5.0	0.0051592356687898	0.0436449947854882	40.36087214122113	Images	39427	0.0
elife-39476-fig5-v1	39476	1.0	14.364770403778484	46.0	0.0433259911894273	0.0373650614899316	7.280109889280518	Images	39476	0.0
elife-39476-fig6-v1	39476	1.0	9.790112392499	55.0	0.06572940287226	0.0189266433939899	19.322182822632897	Images	39476	0.0
elife-39494-fig5-v2	39494	1.0	10.34403882390289	68.0	0.0120954511558538	0.0860870492238454	16.016648189186455	Images	39494	0.0
elife-39495-fig2-v1	39495	1.0	6.200856312952494	2.0	0.0005663430420711974	0.0076465881221463	34.11724276862369	Images	39495	0.0
elife-39495-fig5-v1	39495	1.0	8.602103808426767	7.0	0.0087642276422764	0.0077285780935958	25.602508916164403	Images	39495	0.0
elife-39497-fig1-v2	39497	1.0	12.45415105244319	43.0	0.0193069306930693	0.1054990445990547	17.0	Images	39497	0.0
elife-39497-fig4-v2	39497	1.0	5.374575405322724	4.0	0.0016666666666666	0.0359620364666796	37.66915804473901	Images	39497	0.0
elife-39497-fig7-v2	39497	1.0	6.649893247263729	7.0	0.0187063492063492	0.0105304343393683	23.188779163215976	Images	39497	-1.0
elife-39518-fig2-v2	39518	1.0	10.24869704891126	122.0	0.0612453392990305	0.0656398909873602	13.45362404707371	Images	39518	0.0
elife-39575-fig6-v2	39575	1.0	10.870911829152655	183.0	0.0754183813443072	0.0364784030664604	5.608058350989902	Images	39575	0.0
elife-39611-fig1-v1	39611	1.0	5.022749653490242	1.0	0.00011320754716981132	0.0396210211288181	30.166042328794465	Images	39611	0.0
elife-39611-fig4-v1	39611	1.0	11.68394490833274	186.0	0.0072795216741405	0.0256727398292387	3.1622776601683795	Images	39611	0.0
elife-39611-fig7-v1	39611	1.0	9.009668050341816	31.0	0.0174880952380952	0.0413728744703524	9.606001963449016	Images	39611	0.0
elife-39625-fig1-v1	39625	1.0	10.558122943332055	181.0	0.154055829228243	0.0930621444603001	4.47213595499958	Images	39625	0.0
elife-39625-fig5-v1	39625	1.0	7.769588327607686	5.0	0.0229889807162534	0.0391656866708871	30.59411708155671	Images	39625	0.0
elife-39633-fig2-v2	39633	1.0	9.878800587793004	21.0	0.0037873754152823	0.0465065231517324	6.708203932499369	Images	39633	0.0
elife-39637-fig2-v2	39637	1.0	12.795618824762178	80.0	0.0828819444444444	0.1023649265352	16.401219466856727	Images	39637	0.0
elife-39689-fig2-v2	39689	1.0	10.999621119209472	32.0	0.0142708333333333	0.0557132809421975	9.433981132056603	Images	39689	0.0
elife-39723-fig4-v2	39723	1.0	10.922100327207716	93.0	0.0633884297520661	0.0283104741049559	8.0	Images	39723	0.0
elife-39723-fig5-v2	39723	1.0	9.233839202196323	22.0	0.0088541666666666	0.0257208249349741	8.076473218982953	Images	39723	0.0
elife-39723-fig8-v3	39723	1.0	20.664900037301432	62.0	0.0686507936507936	0.0585027427520095	7.280109889280518	Images	39723	0.0
elife-39733-fig2-v2	39733	1.0	9.569299921652396	29.0	0.0069938107869142	0.068531417318343	31.144823004794876	Images	39733	0.0
elife-39742-fig1-v3	39742	1.0	17.733540920440454	77.0	0.1232636815920398	0.1228579980321329	22.36067977499789	Images	39742	0.0
elife-39742-fig2-v2	39742	1.0	12.022195516344162	202.0	0.0702684563758389	0.0311731513118957	1.0	Images	39742	0.0
elife-39775-fig6-v2	39775	1.0	11.028171783209364	85.0	0.0823202099737532	0.0530707655926752	25.317977802344327	Images	39775	0.0
elife-39775-fig7-v2	39775	1.0	14.188889372627385	47.0	0.023064133016627	0.0122710692756299	2.23606797749979	Images	39775	2.0
elife-39813-fig1-v2	39813	1.0	10.866300846768793	139.0	0.065273132664437	0.0876034935319894	10.770329614269007	Images	39813	0.0
elife-39813-fig1-v3	39813	1.0	10.866300846768793	139.0	0.065273132664437	0.0876034935319894	10.770329614269007	Images	39813	0.0
elife-39907-fig3-v2	39907	1.0	7.752770088247697	6.0	0.0053301511535401	0.0415152393918907	36.40054944640259	Images	39907	0.0
elife-39907-fig6-v2	39907	1.0	10.70693225957125	17.0	0.0055776515151515	0.0589229465615633	10.295630140987	Images	39907	0.0
elife-39981-fig1-v2	39981	1.0	11.322126592053396	67.0	0.0377342549923195	0.0797443403887722	15.442011027113171	Images	39981	0.0
elife-39981-fig3-v2	39981	1.0	8.199122388398706	2.0	0.00037951531778692	0.0150113022778278	62.36244326399263	Images	39981	0.0
elife-40093-fig3-v1	40093	1.0	9.50360485801387	33.0	0.0690205371248025	0.0330123591926032	6.889635872182423	Images	40093	3.0
elife-40126-fig2-v2	40126	1.0	11.315795656584726	63.0	0.0281970649895178	0.0461762791016849	5.854860063735631	Images	40126	0.0
elife-40126-fig3-v2	40126	1.0	14.060942129566907	128.0	0.0559420289855072	0.028036007207234	9.137464797715152	Images	40126	0.0
elife-40167-fig2-v2	40167	1.0	12.098831506115868	93.0	0.0220478723404255	0.0633105017990181	17.204650534085253	Images	40167	0.0
elife-40179-fig3-v2	40179	1.0	11.12624187345502	224.0	0.2540653153153153	0.0642422056423157	18.027756377319943	Images	40179	0.0
elife-40199-fig3-v1	40199	1.0	9.973993209815967	22.0	0.002463768115942	0.0070588645867345	11.40175425099138	Images	40199	3.0
elife-40199-fig7-v1	40199	1.0	7.312954430676383	3.0	0.0016346153846153	0.0173602068591718	33.24154027718932	Images	40199	0.0
elife-40212-fig4-v3	40212	1.0	7.849241141667601	4.0	0.0119397993311036	0.0655204342237102	5.656854249492381	Images	40212	0.0
elife-40228-fig6-v2	40228	1.0	5.813996818994752	2.0	0.00011538461538461538	0.0144403650934193	159.51175505272332	Images	40228	0.0
elife-40232-fig2-v2	40232	1.0	11.631320153927891	80.0	0.0852961082910321	0.0541780047989011	8.54400374531753	Images	40232	0.0
elife-40308-fig3-v2	40308	1.0	11.748585555728772	72.0	0.0320309050772626	0.0620432917286707	13.601470508735444	Images	40308	0.0
elife-40325-fig11-v2	40325	1.0	11.361103364522258	54.0	0.10101246105919	0.0212107569085127	19.72308292331602	Images	40325	3.0
elife-40325-fig7-v2	40325	1.0	11.05302671508337	72.0	0.0377136752136752	0.0378617458555413	3.5	Images	40325	3.0
elife-40364-fig1-v1	40364	1.0	8.65662749741509	23.0	0.0137174211248285	0.0333824088435216	17.64521643947601	Images	40364	0.0
elife-40364-fig6-v1	40364	1.0	11.44001852989825	47.0	0.0289573459715639	0.01105050572753	16.654103481013053	Images	40364	0.0
elife-40372-fig1-v2	40372	1.0	10.381972660636547	65.0	0.0075721393034825	0.0500493626430807	12.16552506059644	Images	40372	0.0
elife-40372-fig4-v2	40372	1.0	12.165316060243748	64.0	0.027417695473251	0.1446012818683868	16.0312195418814	Images	40372	0.0
elife-40385-fig1-v2	40385	1.0	9.482103374766202	35.0	0.0321169036334913	0.0314018029198377	10.799896639088471	Images	40385	0.0
elife-40429-fig2-v2	40429	1.0	11.021242269421949	87.0	0.0439562289562289	0.0478553785748438	10.63014581273465	Images	40429	0.0
elife-40470-fig9-v1	40470	1.0	10.611488969308493	130.0	0.0672961630695443	0.1056459631213943	17.804493814764857	Images	40470	0.0
elife-40474-fig6-v2	40474	1.0	11.497914035788792	248.0	0.0792335115864527	0.0306502097350566	10.770329614269007	Images	40474	0.0
elife-40487-fig8-v1	40487	1.0	10.194331051557956	73.0	0.0498730158730158	0.0517349970044335	3.0	Images	40487	0.0
elife-40499-fig6-v2	40499	1.0	11.127152599357885	114.0	0.056047619047619	0.0468345656043483	23.653693312335644	Images	40499	0.0
elife-40556-fig5-v2	40556	1.0	10.117671772298245	84.0	0.0963414634146341	0.0609557074064787	16.217157508751608	Images	40556	0.0
elife-40576-fig2-v2	40576	1.0	10.957377992359374	21.0	0.0230268199233716	0.06043669307373	16.1245154965971	Images	40576	0.0
elife-40578-fig1-v2	40578	1.0	10.284594230354092	6.0	0.0023703703703703	0.0305672114616915	40.52159917870962	Images	40578	0.0
elife-40578-fig2-v2	40578	1.0	8.000939009656609	8.0	0.0052035623409669	0.0892555719086076	29.882538783290407	Images	40578	0.0
elife-40670-fig5-v2	40670	1.0	21.02168826196294	14.0	0.0088613406795224	0.0355640319815848	13.038404810405298	Images	40670	0.0
elife-40757-fig3-v1	40757	1.0	11.407468061950087	105.0	0.0674060150375939	0.0474116728164549	11.0	Images	40757	0.0
elife-40760-fig4-v1	40760	1.0	11.57328156062548	82.0	0.02056875449964	0.0227829143647125	10.921030379950963	Images	40760	0.0
elife-40811-fig8-v2	40811	1.0	10.305514228848937	60.0	0.0257539682539682	0.0474299569449074	4.611062569605222	Images	40811	0.0
elife-40815-fig5-v2	40815	1.0	8.640781165086038	11.0	0.0117794486215538	0.0371584009013052	7.071067811865476	Images	40815	0.0
elife-40818-fig1-v2	40818	1.0	7.53334272222606	5.0	0.0007383966244725738	0.0066435075121999	25.06450839352067	Images	40818	0.0
elife-40818-fig2-v2	40818	1.0	10.570691854756626	94.0	0.1193859649122807	0.052561084186401	20.09975124224178	Images	40818	1.0
elife-40818-fig4-v1	40818	1.0	9.557730278918896	19.0	0.0159868959868959	0.020822593318239	21.71270447684202	Images	40818	0.0
elife-40843-fig1-v2	40843	1.0	9.79825967562364	39.0	0.0159766081871345	0.0378649724214419	2.8284271247461903	Images	40843	0.0
elife-40843-fig5-v2	40843	1.0	12.00473333238137	60.0	0.0329491341991342	0.1556875308672264	20.615528128088304	Images	40843	0.0
elife-40856-fig6-v2	40856	1.0	18.04150423140556	196.0	0.0176046901172529	0.0198229704409162	1.0	Images	40856	3.0
elife-40889-fig2-v2	40889	1.0	10.17921064999962	18.0	0.0035180722891566	0.0257386723665854	18.439088914585778	Images	40889	0.0
elife-40907-fig1-v3	40907	1.0	9.254663663309	6.0	0.0015360501567398	0.0181931001796693	4.038843615231785	Images	40907	0.0
elife-40907-fig9-v3	40907	1.0	9.915397966906331	4.0	0.0018487394957983	0.0219036554619871	9.219544457292889	Images	40907	0.0
elife-40919-fig4-v1	40919	1.0	11.323642249864612	270.0	0.1990901960784313	0.0423963328307009	20.752939878457795	Images	40919	0.0
elife-40947-fig1-v2	40947	1.0	10.489135385540004	209.0	0.0851282051282051	0.0665313176856592	12.0	Images	40947	3.0
elife-40947-fig4-v2	40947	1.0	10.454183674193516	68.0	0.0083300330033003	0.0436894871959841	2.0	Images	40947	3.0
elife-40969-fig4-v2	40969	1.0	6.165915406958787	2.0	0.0006865177832919768	0.0563154069919431	97.43698411311996	Images	40969	0.0
elife-40970-fig1-v2	40970	1.0	11.640119481223172	19.0	0.0453815261044176	0.0203282910057905	36.40054944640259	Images	40970	0.0
elife-40977-fig2-v1	40977	1.0	12.27717415435861	15.0	0.0098488888888888	0.0300186377335818	24.698178070456937	Images	40977	0.0
elife-40984-fig2-v2	40984	1.0	10.81633654655137	119.0	0.1018597997138769	0.054039240898764	9.8648056365218	Images	40984	0.0
elife-40986-fig4-v2	40986	1.0	10.55252155915338	47.0	0.0333236151603498	0.07478848650318	24.75520337261061	Images	40986	0.0
elife-40988-fig1-v2	40988	0.0						Images	40988	-1.0
elife-41017-fig4-v1	41017	1.0	11.207366681491504	3.0	0.0047788697788697	0.1028172149469286	32.89376840679705	Images	41017	0.0
elife-41038-fig3-v2	41038	1.0	10.007583136464476	17.0	0.0162451361867704	0.0183835850841352	42.2965719651132	Images	41038	0.0
elife-41044-fig1-v1	41044	1.0	10.013937909744032	11.0	0.0046200150489089	0.0145207069488714	30.80584360149873	Images	41044	-1.0
elife-41044-fig3-v2	41044	1.0	7.655072090232129	7.0	0.0186635706914344	0.0176277508273489	51.19570294468082	Images	41044	0.0
elife-41050-fig7-v2	41050	1.0	13.736045996925226	495.0	0.0881000562113547	0.0813779589875607	22.47220505424423	Images	41050	1.0
elife-41076-fig4-v2	41076	1.0	12.25811936104092	68.0	0.0633181357649442	0.0317736480534199	6.082762530298219	Images	41076	1.0
elife-41090-fig2-v1	41090	1.0	11.878488235687836	58.0	0.007938856015779	0.0252113847568508	28.61817070935145	Images	41090	0.0
elife-41091-fig4-v1	41091	1.0	8.100669379878047	23.0	0.0375751633986928	0.0386832168062668	22.47220505424423	Images	41091	0.0
elife-41093-fig14-v1	41093	1.0	9.979630404736453	44.0	0.0366995884773662	0.0792539436035825	26.570660511172846	Images	41093	0.0
elife-41093-fig4-v1	41093	1.0	19.639523054777023	118.0	0.1026166097838452	0.1036288340982757	5.0990195135927845	Images	41093	0.0
elife-41093-fig5-v1	41093	1.0	11.62635293431494	37.0	0.0167428571428571	0.0441328852313922	27.018512172212592	Images	41093	3.0
elife-41103-fig6-v2	41103	1.0	10.062219201122684	16.0	0.0418333333333333	0.0384401684125225	23.021728866442675	Images	41103	0.0
elife-41112-fig2-v3	41112	1.0	10.201675394763068	77.0	0.0189138576779026	0.0310794606840227	10.44030650891055	Images	41112	0.0
elife-41124-fig6-v2	41124	1.0	10.548578302544724	64.0	0.0715625	0.0528284520189222	18.867962264113206	Images	41124	0.0
elife-41139-fig1-v2	41139	1.0	12.716503619921294	95.0	0.0407022471910112	0.0237786490168418	9.027692569068709	Images	41139	0.0
elife-41140-fig1-v2	41140	1.0	9.328679055159908	7.0	0.0077802927418137	0.0845598186522825	26.248809496813376	Images	41140	0.0
elife-41156-fig2-v2	41156	1.0	10.999216289792512	205.0	0.2096848137535816	0.0545376761299051	18.371168030768025	Images	41156	3.0
elife-41156-fig4-v2	41156	1.0	10.85740439664526	95.0	0.1598841354723707	0.0660935302354408	15.811388300841896	Images	41156	0.0
elife-41159-fig5-v2	41159	1.0	8.577729992912527	24.0	0.0203100775193798	0.0651552400726694	18.398324332635795	Images	41159	0.0
elife-41223-fig2-v2	41223	1.0	11.767497344951291	167.0	0.0625904761904762	0.0732825950460416	9.486832980505138	Images	41223	0.0
elife-41239-fig4-v1	41239	1.0	10.487433227251891	57.0	0.0071177117711771	0.0129279816898048	3.914213562373095	Images	41239	3.0
elife-41241-fig1-v2	41241	1.0	11.092773605555053	16.0	0.0062767295597484	0.0607130178506245	15.717531915950024	Images	41241	0.0
elife-41301-fig4-v2	41301	1.0	12.702283146582062	121.0	0.0431890331890331	0.020326037023796	12.36931687685298	Images	41301	3.0
elife-41313-fig2-v2	41313	1.0	10.922642865184349	57.0	0.0662734082397003	0.0575240257223699	17.72004514666935	Images	41313	0.0
elife-41313-fig4-v2	41313	1.0	10.615146720336606	61.0	0.0412409812409812	0.0368799099966456	10.31917276804806	Images	41313	1.0
elife-41331-fig2-v2	41331	1.0	6.7342037058551725	5.0	0.0057619047619047	0.0078845833789587	39.01281840626232	Images	41331	-1.0
elife-41331-fig7-v2	41331	1.0	10.148983358004706	105.0	0.0509973753280839	0.0417792122406681	13.152946437965904	Images	41331	2.0
elife-41378-fig4-v2	41378	1.0	12.591826462463294	12.0	0.0127786930258099	0.0514206233490195	34.40930106817051	Images	41378	0.0
elife-41418-fig2-v1	41418	1.0	10.807290704225638	167.0	0.0522829131652661	0.0115896108380948	13.038404810405298	Images	41418	3.0
elife-41418-fig5-v1	41418	1.0	11.365820093863924	132.0	0.0780645161290322	0.0509507009828605	11.704699910719626	Images	41418	0.0
elife-41444-fig1-v2	41444	1.0	8.56120499933232	8.0	0.0057606837606837	0.1406924244534893	8.5	Images	41444	0.0
elife-41444-fig6-v2	41444	1.0	10.033439112889306	35.0	0.0519428571428571	0.1471111920151327	17.26267650163207	Images	41444	0.0
elife-41461-fig7-v1	41461	1.0	10.404781725279348	51.0	0.0527698695136417	0.0704860414655152	17.0	Images	41461	0.0
elife-41517-fig7-v1	41517	1.0	10.920595238722088	153.0	0.028310502283105	0.0157118752502746	9.768354300813014	Images	41517	3.0
elife-41520-fig2-v1	41520	1.0	12.441358311553383	128.0	0.0509472934472934	0.0313771303405721	26.324783530850773	Images	41520	0.0
elife-41574-fig6-v2	41574	1.0	10.683472406775955	41.0	0.0584782608695652	0.0278219264355687	21.40093455903269	Images	41574	0.0
elife-41586-fig3-v2	41586	1.0	9.859764390670604	47.0	0.0186947791164658	0.1016607639643573	10.403124237432849	Images	41586	0.0
elife-41623-fig6-v1	41623	1.0	9.213910388037412	74.0	0.0301747030048916	0.0992535957434985	18.788294228055936	Images	41623	0.0
elife-41627-fig2-v3	41627	1.0	14.91149338684658	60.0	0.0582738095238095	0.0160682769578623	14.866068747318506	Images	41627	0.0
elife-41637-fig1-v2	41637	1.0	11.056908374045069	114.0	0.1035202492211838	0.0352637287576459	14.560219778561036	Images	41637	3.0
elife-41641-fig5-v2	41641	1.0	11.194786884442614	47.0	0.0209574468085106	0.039533963524563	12.371709157558858	Images	41641	0.0
elife-41661-fig8-v2	41661	1.0	12.202818182504537	138.0	0.0533333333333333	0.0477011423763647	24.849089035228467	Images	41661	0.0
elife-41703-fig13-v1	41703	1.0	8.30859734660362	13.0	0.0135165794066317	0.0918356862317204	25.079872407968907	Images	41703	0.0
elife-41723-fig6-v1	41723	1.0	10.440787286608048	108.0	0.0683072916666666	0.0557384328819104	29.068883707497267	Images	41723	0.0
elife-41741-fig4-v2	41741	1.0	10.462360257808136	165.0	0.1035555555555555	0.1664390727488715	15.524174696260024	Images	41741	0.0
elife-41741-fig5-v2	41741	1.0	9.101485451416632	36.0	0.0188383838383838	0.0386578240033396	19.1049731745428	Images	41741	0.0
elife-41769-fig3-v1	41769	1.0	12.615816753476278	79.0	0.0192049598832968	0.0266001323583715	13.038404810405298	Images	41769	0.0
elife-41770-fig2-v2	41770	1.0	11.165957351251867	21.0	0.0225662482566248	0.0140110873417978	26.508925726121905	Images	41770	0.0
elife-41770-fig5-v2	41770	1.0	10.163436670204554	80.0	0.1102307080350039	0.0736030288301284	18.027756377319943	Images	41770	0.0
elife-41771-fig10-v2	41771	1.0	10.80623914383031	475.0	0.039980563654033	0.0782550456029659	10.352349955359813	Images	41771	0.0
elife-41792-fig7-v2	41792	1.0	10.696642861763632	112.0	0.0434871031746031	0.0350114151998475	19.92485884517128	Images	41792	0.0
elife-41800-fig7-v2	41800	1.0	12.417633348933393	36.0	0.0081533646322378	0.0224758640561454	2.0	Images	41800	0.0
elife-41814-fig7-v1	41814	1.0	10.399004930057943	200.0	0.1577101449275362	0.0398665967203389	13.45362404707371	Images	41814	0.0
elife-41836-fig5-v1	41836	0.0						Images	41836	-1.0
elife-41841-fig3-v2	41841	1.0	14.797815023751484	26.0	0.0349464524765729	0.075148108165914	11.04536101718726	Images	41841	0.0
elife-41841-fig8-v2	41841	1.0	9.96629321114964	9.0	0.0127638888888888	0.0711016238837061	11.6619037896906	Images	41841	0.0
elife-41844-fig3-v2	41844	1.0	10.37147055106956	63.0	0.0396078431372549	0.0131777023805312	9.460407056280872	Images	41844	0.0
